JobID,JobName,TotalCPU,MaxRSS,Elapsed
6431722_stacker_row73,stacker,00:01:34,21472K,00:01:34
6431722_stacker_row74,stacker,00:01:56,21472K,00:01:56
6431722_stacker_row75,stacker,00:01:26,21472K,00:01:26
6431722_stacker_row76,stacker,00:01:37,21472K,00:01:37
6431722_stacker_row77,stacker,00:01:37,21472K,00:01:37
6431722_stacker_row78,stacker,00:01:40,21468K,00:01:40
6431722_stacker_row79,stacker,00:01:37,21476K,00:01:37
6431722_stacker_row80,stacker,00:01:38,21472K,00:01:38
6431722_stacker_row81,stacker,00:01:37,21472K,00:01:37
6431722_stacker_row82,stacker,00:01:18,21472K,00:01:18
6431722_stacker_row83,stacker,00:01:12,21468K,00:01:12
6431722_stacker_row84,stacker,00:01:23,21472K,00:01:23
6431722_stacker_row85,stacker,00:01:18,17112K,00:01:18
6431722_stacker_row86,stacker,00:01:15,21468K,00:01:15
6431722_stacker_row87,stacker,00:01:16,21468K,00:01:16
6431722_stacker_row88,stacker,00:01:07,297336K,00:01:07
6431722_stacker_row89,stacker,00:00:57,21468K,00:00:57
6431722_stacker_row90,stacker,00:01:09,15400K,00:01:09
6431722_stacker_row91,stacker,00:01:14,14172K,00:01:14
6431722_stacker_row92,stacker,00:01:15,14168K,00:01:15
6431722_stacker_row93,stacker,00:01:16,21468K,00:01:16
6431722_stacker_row94,stacker,00:01:18,21468K,00:01:18
6431722_stacker_row95,stacker,00:01:06,21472K,00:01:06
6431722_stacker_row96,stacker,00:01:16,39976K,00:01:16
6431722_stacker_row97,stacker,00:01:16,21468K,00:01:16
6431722_stacker_row98,stacker,00:01:18,21468K,00:01:18
6431722_stacker_row99,stacker,00:01:08,21472K,00:01:08
